mapping_id, reg_id, stmt_id, task_id, topic_score,core_score, aux_score,final_score
mid_2284, Eudralex2007_5.21, Eudralex2007_5.21_12, MarkingTask_303, 0.39329, 0.0, 0.58891, 0.4911
mid_2285, Eudralex2007_5.21, Eudralex2007_5.21_12, IncidentRecordingTask403, 0.24248, 0.0, 0.3484, 0.29544
mid_2286, Eudralex2007_5.21, Eudralex2007_5.21_12, MarkingTask_201, 0.39329, 0.0, 0.58891, 0.4911
mid_2287, Eudralex2007_5.21, Eudralex2007_5.21_12, IncidentRecordingTask402, 0.24248, 0.0, 0.3484, 0.29544
mid_2288, Eudralex2007_5.21, Eudralex2007_5.21_12, StoringTask103, 0.21356, 0.0, 0.34777, 0.280665
mid_2289, Eudralex2007_5.21, Eudralex2007_5.21_12, STask301, 0.22185, 0.0, 0.40144, 0.311645
mid_2290, Eudralex2007_5.21, Eudralex2007_5.21_12, T101CleaningTask, 0.57074, 0.0, 0.87044, 0.7205900000000001
mid_2291, Eudralex2007_5.21, Eudralex2007_5.21_12, STask302, 0.22185, 0.0, 0.40144, 0.311645
mid_2292, Eudralex2007_5.21, Eudralex2007_5.21_12, ProtectingTask203, 0.23899, 0.0, 0.34777, 0.29338000000000003
mid_2293, Eudralex2007_5.21, Eudralex2007_5.21_12, DisposingTask203, 0.20295, 0.0, 0.46188, 0.332415
mid_2294, Eudralex2007_5.21, Eudralex2007_5.21_12, ComplaintRecordingTask201, 0.23274, 0.0, 0.33757, 0.285155
mid_2295, Eudralex2007_5.21, Eudralex2007_5.21_12, ComplaintRecordingTask202, 0.23274, 0.0, 0.33757, 0.285155
mid_2296, Eudralex2007_5.21, Eudralex2007_5.21_12, AspirinTabletMarkTask103, 0.39329, 0.0, 0.58891, 0.4911
mid_2297, Eudralex2007_5.21, Eudralex2007_5.21_12, PurchasingTask103, 0.2017, 0.0, 0.1855, 0.2017
mid_2298, Eudralex2007_5.21, Eudralex2007_5.21_12, ResultRecordingTask302, 0.32432, 0.0, 0.47509, 0.399705
mid_2299, Eudralex2007_5.21, Eudralex2007_5.21_12, ProtectingTask201, 0.23899, 0.0, 0.34777, 0.29338000000000003
mid_2300, Eudralex2007_5.21, Eudralex2007_5.21_12, T102CleaningTask, 0.57074, 0.0, 0.87044, 0.7205900000000001
mid_2301, Eudralex2007_5.21, Eudralex2007_5.21_12, CleaningTask_203, 0.48181, 0.0, 0.74559, 0.6137
mid_2302, Eudralex2007_5.21, Eudralex2007_5.21_12, DataRecordingTask503, 0.24248, 0.0, 0.3484, 0.29544
mid_2303, Eudralex2007_5.21, Eudralex2007_5.21_12, S202Task, 0.47342, 0.0, 0.74964, 0.61153
mid_2304, Eudralex2007_5.21, Eudralex2007_5.21_12, TankCleaningTask103, 0.57074, 0.0, 0.87044, 0.7205900000000001
mid_2305, Eudralex2007_5.21, Eudralex2007_5.21_12, InvestigatingTask_303, 0.27568, 0.0, 0.41261, 0.344145
mid_2306, Eudralex2007_5.21, Eudralex2007_5.21_12, InvestigatingTask_101, 0.27309, 0.0, 0.38646, 0.32977500000000004
mid_2307, Eudralex2007_5.21, Eudralex2007_5.21_12, InvestigatingTask_102, 0.18195, 0.0, 0.13846, 0.18195
mid_2308, Eudralex2007_5.21, Eudralex2007_5.21_12, InvestigatingTask_203, 0.27309, 0.0, 0.38646, 0.32977500000000004
mid_2309, Eudralex2007_5.21, Eudralex2007_5.21_12, InvestigatingTask_104, 0.18195, 0.0, 0.13846, 0.18195
mid_2310, Eudralex2007_5.21, Eudralex2007_5.21_12, RecycleDisposal102, 0.34698, 0.0, 0.62802, 0.48750000000000004
mid_2311, Eudralex2007_5.21, Eudralex2007_5.21_12, InvestigatingTask_103, 0.27309, 0.0, 0.38646, 0.32977500000000004
mid_2312, Eudralex2007_5.21, Eudralex2007_5.21_12, InvestigatingTask_201, 0.16138, 0.0, 0.06387, 0.16138
mid_2313, Eudralex2007_5.21, Eudralex2007_5.21_12, InvestigatingTask_301, 0.24796, 0.0, 0.32529, 0.286625
mid_2314, Eudralex2007_5.21, Eudralex2007_5.21_12, DeviationRecordTask101, 0.24783, 0.0, 0.35307, 0.30045
mid_2315, Eudralex2007_5.21, Eudralex2007_5.21_12, BioDisposal101, 0.34698, 0.0, 0.62802, 0.48750000000000004
mid_2316, Eudralex2007_5.21, Eudralex2007_5.21_12, InvestigatingTask_302, 0.24796, 0.0, 0.32529, 0.286625
mid_2317, Eudralex2007_5.21, Eudralex2007_5.21_12, DeviationRecordTask103, 0.24783, 0.0, 0.35307, 0.30045
mid_2318, Eudralex2007_5.21, Eudralex2007_5.21_12, DeviationRecordTask102, 0.24783, 0.0, 0.35307, 0.30045
mid_2319, Eudralex2007_5.21, Eudralex2007_5.21_12, ToxicDisposal103, 0.34698, 0.0, 0.62802, 0.48750000000000004
mid_2320, Eudralex2007_5.21, Eudralex2007_5.21_12, DeviationRecordTask104, 0.24783, 0.0, 0.35307, 0.30045
mid_2321, Eudralex2007_5.21, Eudralex2007_5.21_7, MarkingTask_302, 0.39329, 0.0, 0.64565, 0.51947
mid_2322, Eudralex2007_5.21, Eudralex2007_5.21_7, P101Task, 0.32431, 0.0, 0.35866, 0.341485
mid_2323, Eudralex2007_5.21, Eudralex2007_5.21_7, DataRecordingTask501, 0.24248, 0.0, 0.4229, 0.33269
mid_2324, Eudralex2007_5.21, Eudralex2007_5.21_7, IncidentRecordingTask401, 0.24248, 0.0, 0.4229, 0.33269
mid_2325, Eudralex2007_5.21, Eudralex2007_5.21_7, AspirinTabletMarkTask101, 0.30812, 0.0, 0.50368, 0.40590000000000004
mid_2326, Eudralex2007_5.21, Eudralex2007_5.21_7, AspirinTabletMarkTask102, 0.39329, 0.0, 0.64565, 0.51947
mid_2327, Eudralex2007_5.21, Eudralex2007_5.21_7, AspirinStorageTask101, 0.23899, 0.0, 0.25314, 0.24606499999999998
mid_2328, Eudralex2007_5.21, Eudralex2007_5.21_7, ResultRecordingTask303, 0.32432, 0.0, 0.4229, 0.37361
mid_2329, Eudralex2007_5.21, Eudralex2007_5.21_7, StoringTask102, 0.21356, 0.0, 0.25314, 0.23335
mid_2330, Eudralex2007_5.21, Eudralex2007_5.21_7, PurchasingTask102, 0.35358, 0.0, 0.54059, 0.447085
mid_2331, Eudralex2007_5.21, Eudralex2007_5.21_7, ComplaintRecordingTask203, 0.24248, 0.0, 0.4229, 0.33269
mid_2332, Eudralex2007_5.21, Eudralex2007_5.21_7, STask303, 0.22185, 0.0, 0.3214, 0.271625
mid_2333, Eudralex2007_5.21, Eudralex2007_5.21_7, AcidPurchaseTask101, 0.23899, 0.0, 0.25314, 0.24606499999999998
mid_2334, Eudralex2007_5.21, Eudralex2007_5.21_7, CleaningTask_301, 0.48181, 0.0, 1.0, 0.740905
mid_2335, Eudralex2007_5.21, Eudralex2007_5.21_7, DisposingTask201, 0.20295, 0.0, 0.38792, 0.295435
mid_2336, Eudralex2007_5.21, Eudralex2007_5.21_7, CleaningTask_302, 0.48181, 0.0, 1.0, 0.740905
mid_2337, Eudralex2007_5.21, Eudralex2007_5.21_7, ResultRecordingTask301, 0.32432, 0.0, 0.4229, 0.37361
mid_2338, Eudralex2007_5.21, Eudralex2007_5.21_7, P102Task, 0.43237, 0.0, 0.53876, 0.485565
mid_2339, Eudralex2007_5.21, Eudralex2007_5.21_7, MarkingTask_202, 0.39329, 0.0, 0.64565, 0.51947
mid_2340, Eudralex2007_5.21, Eudralex2007_5.21_7, ProtectingTask202, 0.23899, 0.0, 0.25314, 0.24606499999999998
mid_2341, Eudralex2007_5.21, Eudralex2007_5.21_7, DataRecordingTask502, 0.24248, 0.0, 0.4229, 0.33269
mid_2342, Eudralex2007_5.21, Eudralex2007_5.21_7, P103Task, 0.43237, 0.0, 0.53876, 0.485565
mid_2343, Eudralex2007_5.21, Eudralex2007_5.21_7, MarkingTask_203, 0.39329, 0.0, 0.64565, 0.51947
mid_2344, Eudralex2007_5.21, Eudralex2007_5.21_7, CleaningTask_201, 0.39464, 0.0, 0.80748, 0.6010599999999999
mid_2345, Eudralex2007_5.21, Eudralex2007_5.21_7, CheckingTask402, 0.27309, 0.0, 0.40208, 0.337585
mid_2346, Eudralex2007_5.21, Eudralex2007_5.21_7, CheckingTask403, 0.27309, 0.0, 0.40208, 0.337585
mid_2347, Eudralex2007_5.21, Eudralex2007_5.21_7, S203Task, 0.22071, 0.0, 0.33333, 0.27702
mid_2348, Eudralex2007_5.21, Eudralex2007_5.21_7, MarkingTask_301, 0.39329, 0.0, 0.64565, 0.51947
mid_2349, Eudralex2007_5.21, Eudralex2007_5.21_7, CheckingTask401, 0.27309, 0.0, 0.40208, 0.337585
mid_2350, Eudralex2007_5.21, Eudralex2007_5.21_7, DisposingTask202, 0.20295, 0.0, 0.38792, 0.295435
mid_2351, Eudralex2007_5.21, Eudralex2007_5.21_7, StoringTask104, 0.23899, 0.0, 0.25314, 0.24606499999999998
mid_2352, Eudralex2007_5.21, Eudralex2007_5.21_7, S201Task, 0.44111, 0.0, 0.6457, 0.543405
mid_2353, Eudralex2007_5.21, Eudralex2007_5.21_7, CleaningTask_303, 0.48181, 0.0, 1.0, 0.740905
mid_2354, Eudralex2007_5.21, Eudralex2007_5.21_7, PurchasingTask104, 0.35358, 0.0, 0.54059, 0.447085
mid_2355, Eudralex2007_5.21, Eudralex2007_5.21_7, CleaningTask_202, 0.5474, 0.0, 1.0, 0.7737
mid_2356, Eudralex2007_5.21, Eudralex2007_5.21_7, MarkingTask_303, 0.39329, 0.0, 0.64565, 0.51947
mid_2357, Eudralex2007_5.21, Eudralex2007_5.21_7, IncidentRecordingTask403, 0.24248, 0.0, 0.4229, 0.33269
mid_2358, Eudralex2007_5.21, Eudralex2007_5.21_7, MarkingTask_201, 0.39329, 0.0, 0.64565, 0.51947
mid_2359, Eudralex2007_5.21, Eudralex2007_5.21_7, IncidentRecordingTask402, 0.24248, 0.0, 0.4229, 0.33269
mid_2360, Eudralex2007_5.21, Eudralex2007_5.21_7, StoringTask103, 0.21356, 0.0, 0.25314, 0.23335
mid_2361, Eudralex2007_5.21, Eudralex2007_5.21_7, STask301, 0.22185, 0.0, 0.3214, 0.271625
mid_2362, Eudralex2007_5.21, Eudralex2007_5.21_7, T101CleaningTask, 0.57074, 0.0, 1.0, 0.78537
mid_2363, Eudralex2007_5.21, Eudralex2007_5.21_7, STask302, 0.22185, 0.0, 0.3214, 0.271625
mid_2364, Eudralex2007_5.21, Eudralex2007_5.21_7, ProtectingTask203, 0.23899, 0.0, 0.25314, 0.24606499999999998
mid_2365, Eudralex2007_5.21, Eudralex2007_5.21_7, DisposingTask203, 0.20295, 0.0, 0.38792, 0.295435
mid_2366, Eudralex2007_5.21, Eudralex2007_5.21_7, ComplaintRecordingTask201, 0.23274, 0.0, 0.34518, 0.28896
mid_2367, Eudralex2007_5.21, Eudralex2007_5.21_7, ComplaintRecordingTask202, 0.23274, 0.0, 0.34518, 0.28896
mid_2368, Eudralex2007_5.21, Eudralex2007_5.21_7, AspirinTabletMarkTask103, 0.39329, 0.0, 0.64565, 0.51947
mid_2369, Eudralex2007_5.21, Eudralex2007_5.21_7, PurchasingTask103, 0.2017, 0.0, 0.28745, 0.244575
mid_2370, Eudralex2007_5.21, Eudralex2007_5.21_7, ResultRecordingTask302, 0.32432, 0.0, 0.4229, 0.37361
mid_2371, Eudralex2007_5.21, Eudralex2007_5.21_7, ProtectingTask201, 0.23899, 0.0, 0.25314, 0.24606499999999998
mid_2372, Eudralex2007_5.21, Eudralex2007_5.21_7, T102CleaningTask, 0.57074, 0.0, 1.0, 0.78537
mid_2373, Eudralex2007_5.21, Eudralex2007_5.21_7, CleaningTask_203, 0.48181, 0.0, 1.0, 0.740905
mid_2374, Eudralex2007_5.21, Eudralex2007_5.21_7, DataRecordingTask503, 0.24248, 0.0, 0.4229, 0.33269
mid_2375, Eudralex2007_5.21, Eudralex2007_5.21_7, S202Task, 0.47342, 0.0, 0.57807, 0.525745
mid_2376, Eudralex2007_5.21, Eudralex2007_5.21_7, TankCleaningTask103, 0.57074, 0.0, 1.0, 0.78537
mid_2377, Eudralex2007_5.21, Eudralex2007_5.21_7, InvestigatingTask_303, 0.27568, 0.0, 0.4064, 0.34104
mid_2378, Eudralex2007_5.21, Eudralex2007_5.21_7, InvestigatingTask_101, 0.27309, 0.0, 0.40208, 0.337585
mid_2379, Eudralex2007_5.21, Eudralex2007_5.21_7, InvestigatingTask_102, 0.18195, 0.0, 0.28146, 0.231705
mid_2380, Eudralex2007_5.21, Eudralex2007_5.21_7, InvestigatingTask_203, 0.27309, 0.0, 0.40208, 0.337585
mid_2381, Eudralex2007_5.21, Eudralex2007_5.21_7, InvestigatingTask_104, 0.18195, 0.0, 0.28146, 0.231705
mid_2382, Eudralex2007_5.21, Eudralex2007_5.21_7, RecycleDisposal102, 0.34698, 0.0, 0.61309, 0.480035
mid_2383, Eudralex2007_5.21, Eudralex2007_5.21_7, InvestigatingTask_103, 0.27309, 0.0, 0.40208, 0.337585
mid_2384, Eudralex2007_5.21, Eudralex2007_5.21_7, InvestigatingTask_201, 0.16138, 0.0, 0.21291, 0.187145
mid_2385, Eudralex2007_5.21, Eudralex2007_5.21_7, InvestigatingTask_301, 0.24796, 0.0, 0.39147, 0.31971499999999997
mid_2386, Eudralex2007_5.21, Eudralex2007_5.21_7, DeviationRecordTask101, 0.24783, 0.0, 0.43846, 0.34314500000000003
mid_2387, Eudralex2007_5.21, Eudralex2007_5.21_7, BioDisposal101, 0.34698, 0.0, 0.61309, 0.480035
mid_2388, Eudralex2007_5.21, Eudralex2007_5.21_7, InvestigatingTask_302, 0.24796, 0.0, 0.39147, 0.31971499999999997
mid_2389, Eudralex2007_5.21, Eudralex2007_5.21_7, DeviationRecordTask103, 0.24783, 0.0, 0.43846, 0.34314500000000003
mid_2390, Eudralex2007_5.21, Eudralex2007_5.21_7, DeviationRecordTask102, 0.24783, 0.0, 0.43846, 0.34314500000000003
mid_2391, Eudralex2007_5.21, Eudralex2007_5.21_7, ToxicDisposal103, 0.34698, 0.0, 0.61309, 0.480035
mid_2392, Eudralex2007_5.21, Eudralex2007_5.21_7, DeviationRecordTask104, 0.24783, 0.0, 0.43846, 0.34314500000000003
mid_2393, Eudralex2007_5.21, Eudralex2007_5.21_1, MarkingTask_302, 0.39329, 0.67409, 0.49586, 0.67409
mid_2394, Eudralex2007_5.21, Eudralex2007_5.21_1, P101Task, 0.32431, 0.5, 0.19294, 0.5
mid_2395, Eudralex2007_5.21, Eudralex2007_5.21_1, DataRecordingTask501, 0.24248, 0.19943, 0.3941, 0.31829
mid_2396, Eudralex2007_5.21, Eudralex2007_5.21_1, IncidentRecordingTask401, 0.24248, 0.19943, 0.35459, 0.298535
mid_2397, Eudralex2007_5.21, Eudralex2007_5.21_1, AspirinTabletMarkTask101, 0.30812, 0.67409, 0.35867, 0.67409
mid_2398, Eudralex2007_5.21, Eudralex2007_5.21_1, AspirinTabletMarkTask102, 0.39329, 0.67409, 0.49348, 0.67409
mid_2399, Eudralex2007_5.21, Eudralex2007_5.21_1, AspirinStorageTask101, 0.23899, 0.37971, 0.39341, 0.38656
mid_2400, Eudralex2007_5.21, Eudralex2007_5.21_1, ResultRecordingTask303, 0.32432, 0.19943, 0.41625, 0.370285
mid_2401, Eudralex2007_5.21, Eudralex2007_5.21_1, StoringTask102, 0.21356, 0.37971, 0.39341, 0.38656
mid_2402, Eudralex2007_5.21, Eudralex2007_5.21_1, PurchasingTask102, 0.35358, 0.5953, 0.48228, 0.5953
mid_2403, Eudralex2007_5.21, Eudralex2007_5.21_1, ComplaintRecordingTask203, 0.24248, 0.19943, 0.34845, 0.295465
mid_2404, Eudralex2007_5.21, Eudralex2007_5.21_1, STask303, 0.22185, 0.04196, 0.26138, 0.241615
mid_2405, Eudralex2007_5.21, Eudralex2007_5.21_1, AcidPurchaseTask101, 0.23899, 0.5953, 0.39341, 0.5953
mid_2406, Eudralex2007_5.21, Eudralex2007_5.21_1, CleaningTask_301, 0.48181, 1.0, 0.50714, 1.0
mid_2407, Eudralex2007_5.21, Eudralex2007_5.21_1, DisposingTask201, 0.20295, 0.31192, 0.24563, 0.31192
mid_2408, Eudralex2007_5.21, Eudralex2007_5.21_1, CleaningTask_302, 0.48181, 1.0, 0.50714, 1.0
mid_2409, Eudralex2007_5.21, Eudralex2007_5.21_1, ResultRecordingTask301, 0.32432, 0.19943, 0.41625, 0.370285
mid_2410, Eudralex2007_5.21, Eudralex2007_5.21_1, P102Task, 0.43237, 0.5, 0.28612, 0.5
mid_2411, Eudralex2007_5.21, Eudralex2007_5.21_1, MarkingTask_202, 0.39329, 0.67409, 0.49348, 0.67409
mid_2412, Eudralex2007_5.21, Eudralex2007_5.21_1, ProtectingTask202, 0.23899, 0.37971, 0.39341, 0.38656
mid_2413, Eudralex2007_5.21, Eudralex2007_5.21_1, DataRecordingTask502, 0.24248, 0.19943, 0.3941, 0.31829
mid_2414, Eudralex2007_5.21, Eudralex2007_5.21_1, P103Task, 0.43237, 0.5, 0.28612, 0.5
mid_2415, Eudralex2007_5.21, Eudralex2007_5.21_1, MarkingTask_203, 0.39329, 0.67409, 0.49348, 0.67409
mid_2416, Eudralex2007_5.21, Eudralex2007_5.21_1, CleaningTask_201, 0.39464, 1.0, 0.40892, 1.0
mid_2417, Eudralex2007_5.21, Eudralex2007_5.21_1, CheckingTask402, 0.27309, 0.22229, 0.33731, 0.3052
mid_2418, Eudralex2007_5.21, Eudralex2007_5.21_1, CheckingTask403, 0.27309, 0.22229, 0.33731, 0.3052
mid_2419, Eudralex2007_5.21, Eudralex2007_5.21_1, S203Task, 0.22071, 0.5, 0.18122, 0.5
mid_2420, Eudralex2007_5.21, Eudralex2007_5.21_1, MarkingTask_301, 0.39329, 0.67409, 0.49586, 0.67409
mid_2421, Eudralex2007_5.21, Eudralex2007_5.21_1, CheckingTask401, 0.27309, 0.22229, 0.33731, 0.3052
mid_2422, Eudralex2007_5.21, Eudralex2007_5.21_1, DisposingTask202, 0.20295, 0.31192, 0.24563, 0.31192
mid_2423, Eudralex2007_5.21, Eudralex2007_5.21_1, StoringTask104, 0.23899, 0.37971, 0.39341, 0.38656
mid_2424, Eudralex2007_5.21, Eudralex2007_5.21_1, S201Task, 0.44111, 0.5, 0.46938, 0.5
mid_2425, Eudralex2007_5.21, Eudralex2007_5.21_1, CleaningTask_303, 0.48181, 1.0, 0.50714, 1.0
mid_2426, Eudralex2007_5.21, Eudralex2007_5.21_1, PurchasingTask104, 0.35358, 0.5953, 0.48228, 0.5953
mid_2427, Eudralex2007_5.21, Eudralex2007_5.21_1, CleaningTask_202, 0.5474, 1.0, 0.58007, 1.0
mid_2428, Eudralex2007_5.21, Eudralex2007_5.21_1, MarkingTask_303, 0.39329, 0.67409, 0.49586, 0.67409
mid_2429, Eudralex2007_5.21, Eudralex2007_5.21_1, IncidentRecordingTask403, 0.24248, 0.19943, 0.35459, 0.298535
mid_2430, Eudralex2007_5.21, Eudralex2007_5.21_1, MarkingTask_201, 0.39329, 0.67409, 0.49348, 0.67409
mid_2431, Eudralex2007_5.21, Eudralex2007_5.21_1, IncidentRecordingTask402, 0.24248, 0.19943, 0.35459, 0.298535
mid_2432, Eudralex2007_5.21, Eudralex2007_5.21_1, StoringTask103, 0.21356, 0.37971, 0.39341, 0.38656
mid_2433, Eudralex2007_5.21, Eudralex2007_5.21_1, STask301, 0.22185, 0.04196, 0.26138, 0.241615
mid_2434, Eudralex2007_5.21, Eudralex2007_5.21_1, T101CleaningTask, 0.57074, 1.0, 0.50714, 1.0
mid_2435, Eudralex2007_5.21, Eudralex2007_5.21_1, STask302, 0.22185, 0.04196, 0.26138, 0.241615
mid_2436, Eudralex2007_5.21, Eudralex2007_5.21_1, ProtectingTask203, 0.23899, 0.37971, 0.39341, 0.38656
mid_2437, Eudralex2007_5.21, Eudralex2007_5.21_1, DisposingTask203, 0.20295, 0.31192, 0.24563, 0.31192
mid_2438, Eudralex2007_5.21, Eudralex2007_5.21_1, ComplaintRecordingTask201, 0.23274, 0.19943, 0.31814, 0.27544
mid_2439, Eudralex2007_5.21, Eudralex2007_5.21_1, ComplaintRecordingTask202, 0.23274, 0.19943, 0.31814, 0.27544
mid_2440, Eudralex2007_5.21, Eudralex2007_5.21_1, AspirinTabletMarkTask103, 0.39329, 0.67409, 0.49348, 0.67409
mid_2441, Eudralex2007_5.21, Eudralex2007_5.21_1, PurchasingTask103, 0.2017, 0.5953, 0.22439, 0.5953
mid_2442, Eudralex2007_5.21, Eudralex2007_5.21_1, ResultRecordingTask302, 0.32432, 0.19943, 0.41625, 0.370285
mid_2443, Eudralex2007_5.21, Eudralex2007_5.21_1, ProtectingTask201, 0.23899, 0.37971, 0.39341, 0.38656
mid_2444, Eudralex2007_5.21, Eudralex2007_5.21_1, T102CleaningTask, 0.57074, 1.0, 0.50736, 1.0
mid_2445, Eudralex2007_5.21, Eudralex2007_5.21_1, CleaningTask_203, 0.48181, 1.0, 0.50714, 1.0
mid_2446, Eudralex2007_5.21, Eudralex2007_5.21_1, DataRecordingTask503, 0.24248, 0.19943, 0.3941, 0.31829
mid_2447, Eudralex2007_5.21, Eudralex2007_5.21_1, S202Task, 0.47342, 0.5, 0.34747, 0.5
mid_2448, Eudralex2007_5.21, Eudralex2007_5.21_1, TankCleaningTask103, 0.57074, 1.0, 0.50736, 1.0
mid_2449, Eudralex2007_5.21, Eudralex2007_5.21_1, InvestigatingTask_303, 0.27568, 0.38731, 0.36786, 0.38731
mid_2450, Eudralex2007_5.21, Eudralex2007_5.21_1, InvestigatingTask_101, 0.27309, 0.22229, 0.33731, 0.3052
mid_2451, Eudralex2007_5.21, Eudralex2007_5.21_1, InvestigatingTask_102, 0.18195, 0.0, 0.25788, 0.219915
mid_2452, Eudralex2007_5.21, Eudralex2007_5.21_1, InvestigatingTask_203, 0.27309, 0.0, 0.3657, 0.319395
mid_2453, Eudralex2007_5.21, Eudralex2007_5.21_1, InvestigatingTask_104, 0.18195, 0.0, 0.25788, 0.219915
mid_2454, Eudralex2007_5.21, Eudralex2007_5.21_1, RecycleDisposal102, 0.34698, 0.64967, 0.53206, 0.64967
mid_2455, Eudralex2007_5.21, Eudralex2007_5.21_1, InvestigatingTask_103, 0.27309, 0.0, 0.3657, 0.319395
mid_2456, Eudralex2007_5.21, Eudralex2007_5.21_1, InvestigatingTask_201, 0.16138, 0.0, 0.24074, 0.20106000000000002
mid_2457, Eudralex2007_5.21, Eudralex2007_5.21_1, InvestigatingTask_301, 0.24796, 0.16501, 0.35403, 0.300995
mid_2458, Eudralex2007_5.21, Eudralex2007_5.21_1, DeviationRecordTask101, 0.24783, 0.19943, 0.35936, 0.303595
mid_2459, Eudralex2007_5.21, Eudralex2007_5.21_1, BioDisposal101, 0.34698, 0.64967, 0.51199, 0.64967
mid_2460, Eudralex2007_5.21, Eudralex2007_5.21_1, InvestigatingTask_302, 0.24796, 0.16501, 0.35403, 0.300995
mid_2461, Eudralex2007_5.21, Eudralex2007_5.21_1, DeviationRecordTask103, 0.24783, 0.19943, 0.35936, 0.303595
mid_2462, Eudralex2007_5.21, Eudralex2007_5.21_1, DeviationRecordTask102, 0.24783, 0.19943, 0.35936, 0.303595
mid_2463, Eudralex2007_5.21, Eudralex2007_5.21_1, ToxicDisposal103, 0.34698, 0.64967, 0.51199, 0.64967
mid_2464, Eudralex2007_5.21, Eudralex2007_5.21_1, DeviationRecordTask104, 0.24783, 0.19943, 0.35936, 0.303595
mid_2465, Eudralex2007_5.21, Eudralex2007_5.21_10, MarkingTask_302, 0.39329, 0.0, 0.62044, 0.506865
mid_2466, Eudralex2007_5.21, Eudralex2007_5.21_10, P101Task, 0.32431, 0.0, 0.24952, 0.32431
mid_2467, Eudralex2007_5.21, Eudralex2007_5.21_10, DataRecordingTask501, 0.24248, 0.0, 0.40713, 0.324805
mid_2468, Eudralex2007_5.21, Eudralex2007_5.21_10, IncidentRecordingTask401, 0.24248, 0.0, 0.40713, 0.324805
mid_2469, Eudralex2007_5.21, Eudralex2007_5.21_10, AspirinTabletMarkTask101, 0.30812, 0.0, 0.44291, 0.37551500000000004
mid_2470, Eudralex2007_5.21, Eudralex2007_5.21_10, AspirinTabletMarkTask102, 0.39329, 0.0, 0.61687, 0.50508
mid_2471, Eudralex2007_5.21, Eudralex2007_5.21_10, AspirinStorageTask101, 0.23899, 0.0, 0.46903, 0.35401
mid_2472, Eudralex2007_5.21, Eudralex2007_5.21_10, ResultRecordingTask303, 0.32432, 0.0, 0.43507, 0.379695
mid_2473, Eudralex2007_5.21, Eudralex2007_5.21_10, StoringTask102, 0.21356, 0.0, 0.46903, 0.341295
mid_2474, Eudralex2007_5.21, Eudralex2007_5.21_10, PurchasingTask102, 0.35358, 0.0, 0.56537, 0.459475
mid_2475, Eudralex2007_5.21, Eudralex2007_5.21_10, ComplaintRecordingTask203, 0.24248, 0.0, 0.40713, 0.324805
mid_2476, Eudralex2007_5.21, Eudralex2007_5.21_10, STask303, 0.22185, 0.0, 0.31672, 0.269285
mid_2477, Eudralex2007_5.21, Eudralex2007_5.21_10, AcidPurchaseTask101, 0.23899, 0.0, 0.46903, 0.35401
mid_2478, Eudralex2007_5.21, Eudralex2007_5.21_10, CleaningTask_301, 0.48181, 0.0, 0.66621, 0.57401
mid_2479, Eudralex2007_5.21, Eudralex2007_5.21_10, DisposingTask201, 0.20295, 0.0, 0.29329, 0.24812
mid_2480, Eudralex2007_5.21, Eudralex2007_5.21_10, CleaningTask_302, 0.48181, 0.0, 0.66621, 0.57401
mid_2481, Eudralex2007_5.21, Eudralex2007_5.21_10, ResultRecordingTask301, 0.32432, 0.0, 0.43507, 0.379695
mid_2482, Eudralex2007_5.21, Eudralex2007_5.21_10, P102Task, 0.43237, 0.0, 0.38856, 0.43237
mid_2483, Eudralex2007_5.21, Eudralex2007_5.21_10, MarkingTask_202, 0.39329, 0.0, 0.61687, 0.50508
mid_2484, Eudralex2007_5.21, Eudralex2007_5.21_10, ProtectingTask202, 0.23899, 0.0, 0.46903, 0.35401
mid_2485, Eudralex2007_5.21, Eudralex2007_5.21_10, DataRecordingTask502, 0.24248, 0.0, 0.40713, 0.324805
mid_2486, Eudralex2007_5.21, Eudralex2007_5.21_10, P103Task, 0.43237, 0.0, 0.38856, 0.43237
mid_2487, Eudralex2007_5.21, Eudralex2007_5.21_10, MarkingTask_203, 0.39329, 0.0, 0.61687, 0.50508
mid_2488, Eudralex2007_5.21, Eudralex2007_5.21_10, CleaningTask_201, 0.39464, 0.0, 0.52182, 0.45822999999999997
mid_2489, Eudralex2007_5.21, Eudralex2007_5.21_10, CheckingTask402, 0.27309, 0.0, 0.42336, 0.348225
mid_2490, Eudralex2007_5.21, Eudralex2007_5.21_10, CheckingTask403, 0.27309, 0.0, 0.42336, 0.348225
mid_2491, Eudralex2007_5.21, Eudralex2007_5.21_10, S203Task, 0.22071, 0.0, 0.26986, 0.24528499999999998
mid_2492, Eudralex2007_5.21, Eudralex2007_5.21_10, MarkingTask_301, 0.39329, 0.0, 0.62044, 0.506865
mid_2493, Eudralex2007_5.21, Eudralex2007_5.21_10, CheckingTask401, 0.27309, 0.0, 0.42336, 0.348225
mid_2494, Eudralex2007_5.21, Eudralex2007_5.21_10, DisposingTask202, 0.20295, 0.0, 0.29329, 0.24812
mid_2495, Eudralex2007_5.21, Eudralex2007_5.21_10, StoringTask104, 0.23899, 0.0, 0.46903, 0.35401
mid_2496, Eudralex2007_5.21, Eudralex2007_5.21_10, S201Task, 0.44111, 0.0, 0.5824, 0.511755
mid_2497, Eudralex2007_5.21, Eudralex2007_5.21_10, CleaningTask_303, 0.48181, 0.0, 0.66621, 0.57401
